type,name,res_id,src,value,fuzzy
view,ekd.project,0,Line Budget,Строка бюджета,0
view,ekd.project,0,Lines Budget,Строки бюджета,0
view,ekd.project,0,Make Template,Сделать шаблоном,0
view,ekd.project,0,Notes,Комментарии,0
view,ekd.project,0,Pending,Ожидающий решения,0
view,ekd.project,0,Project,Учет проектов,0
view,ekd.project,0,Project Budjet,Бюджет проекта,0
view,ekd.project,0,Project Members,Участники проекта,0
view,ekd.project,0,Project accounting,Учет проекта,0
view,ekd.project,0,Project state,Состояние,0
view,ekd.project,0,Project's accounting,Учет проектов,0
view,ekd.project,0,Project's state,Состояние проектов,0
view,ekd.project,0,Projects,Проекты,0
view,ekd.project,0,Restore,Восстановить,0
view,ekd.project,0,Running,Выполняющиеся,0
view,ekd.project,0,Stage and SubProject,Этапы и Субпроекты,0
view,ekd.project,0,Task,Задача,0
view,ekd.project,0,Tasks,Задачи,0
view,ekd.project,0,Tasks and Event,Задачи и события,0
view,ekd.project.budget,0,Account,Учетный счет,0
view,ekd.project.budget,0,Budgets,Бюджеты,0
view,ekd.project.budget,0,Childs Budgets,Подчиненый бюджет,0
view,ekd.project.budget,0,General,Основной,0
view,ekd.project.budget,0,Lines Bidget,Строки бюджета,0
view,ekd.project.budget,0,Lines Budget,Строки бюджета,0
view,ekd.project.journal,0,Employee,Сотрудник,0
view,ekd.project.journal,0,Journal,Журнал,0
view,ekd.project.subproject,0,Administration,Администрирование,0
view,ekd.project.subproject,0,Notes,Комментарии,0
view,ekd.project.subproject,0,Project Budjet,Бюджет проекта,0
view,ekd.project.subproject,0,Project Members,Участники проекта,0
view,ekd.project.subproject,0,Project's accounting,Учет проектов,0
view,ekd.project.subproject,0,Project's state,Состояние проектов,0
view,ekd.project.subproject,0,Stage and SubProject,Этапы и Субпроекты,0
view,ekd.project.subproject,0,SubProject,Субпроект,0
view,ekd.project.subproject,0,SubProjects,Субпроекты,0
view,ekd.project.subproject,0,Tasks and Event,Задачи и события,0
view,ekd.project.tasks,0,Assigned To,Порученно,0
view,ekd.project.tasks,0,Childs tasks,Подчиненые задачи,0
view,ekd.project.tasks,0,Date Task,Дата задачи,0
view,ekd.project.tasks,0,General,Основной,0
view,ekd.project.tasks,0,Notes,Комментарии,0
view,ekd.project.tasks,0,Projects,Проекты,0
view,ekd.project.tasks,0,Status Task,Статус задачи,0
view,ekd.project.tasks,0,Task,Задача,0
view,ekd.project.tasks,0,Tasks,Задачи,0
view,ekd.project.tasks,0,Time and Priority,Время и Приоритет,0
view,ekd.project.tasks,0,Work,Работа,0
view,ekd.project.tasks,0,Work done,Выполнение задачи,0
view,ekd.project.tasks.type,0,Type Task,Тип задачи,0
view,ekd.project.tasks.type,0,Types task,Типы задач,0
view,ekd.project.type,0,Account Types Templates,Шаблоны типов учетных счетов,0
view,ekd.project.type,0,Project,Учет проектов,0
view,ekd.project.type,0,Projects,Проекты,0
